12.91816,77.641632
12.918192265306123,77.6416573877551
12.918224530612246,77.6416827755102
12.918256795918367,77.6417081632653
12.91828906122449,77.64173355102041
12.918321326530613,77.64175893877551
12.918353591836736,77.64178432653061
12.918385857142857,77.64180971428571
12.91841812244898,77.64183510204082
12.918450387755103,77.64186048979592
12.918482653061226,77.64188587755102
12.918514918367347,77.64191126530612
12.91854718367347,77.64193665306122
12.918579448979592,77.64196204081632
12.918611714285715,77.64198742857143
12.918643979591836,77.64201281632653
12.91867624489796,77.64203820408163
12.918708510204082,77.64206359183673
12.918740775510205,77.64208897959183
12.918773040816326,77.64211436734693
12.918805306122449,77.64213975510204
12.918837571428572,77.64216514285714
12.918869836734695,77.64219053061224
12.918902102040816,77.64221591836734
12.918934367346939,77.64224130612244
12.918966632653062,77.64226669387756
12.918998897959185,77.64229208163266
12.919031163265306,77.64231746938776
12.919063428571429,77.64234285714286
12.919095693877551,77.64236824489797
12.919127959183674,77.64239363265307
12.919160224489795,77.64241902040817
12.919192489795918,77.64244440816327
12.919224755102041,77.64246979591837
12.919257020408164,77.64249518367347
12.919289285714285,77.64252057142858
12.919321551020408,77.64254595918368
12.919353816326531,77.64257134693878
12.919386081632654,77.64259673469388
12.919418346938775,77.64262212244898
12.919450612244898,77.64264751020409
12.91948287755102,77.64267289795919
12.919515142857144,77.64269828571429
12.919547408163265,77.64272367346939
12.919579673469388,77.64274906122449
12.91961193877551,77.6427744489796
12.919644204081633,77.6427998367347
12.919676469387754,77.6428252244898
12.919708734693877,77.6428506122449
12.919741,77.642876
12.91814825,77.64165075
12.918180704081632,77.6416761632653
12.918213158163265,77.64170157653061
12.918245612244897,77.64172698979591
12.91827806632653,77.64175240306122
12.918310520408163,77.64177781632652
12.918342974489796,77.64180322959183
12.918375428571428,77.64182864285713
12.918407882653062,77.64185405612244
12.918440336734694,77.64187946938776
12.918472790816326,77.64190488265307
12.91850524489796,77.64193029591837
12.918537698979591,77.64195570918368
12.918570153061225,77.64198112244898
12.918602607142857,77.64200653571429
12.91863506122449,77.6420319489796
12.918667515306122,77.6420573622449
12.918699969387756,77.6420827755102
12.918732423469388,77.64210818877551
12.918764877551022,77.64213360204081
12.918797331632653,77.64215901530612
12.918829785714285,77.64218442857143
12.918862239795919,77.64220984183673
12.91889469387755,77.64223525510204
12.918927147959185,77.64226066836734
12.918959602040816,77.64228608163266
12.91899205612245,77.64231149489797
12.919024510204082,77.64233690816327
12.919056964285716,77.64236232142858
12.919089418367347,77.64238773469388
12.91912187244898,77.64241314795919
12.919154326530613,77.6424385612245
12.919186780612245,77.6424639744898
12.919219234693879,77.6424893877551
12.91925168877551,77.64251480102041
12.919284142857144,77.64254021428572
12.919316596938776,77.64256562755102
12.91934905102041,77.64259104081633
12.919381505102042,77.64261645408163
12.919413959183675,77.64264186734694
12.919446413265307,77.64266728061224
12.919478867346939,77.64269269387756
12.919511321428573,77.64271810714287
12.919543775510204,77.64274352040817
12.919576229591838,77.64276893367348
12.91960868367347,77.64279434693879
12.919641137755104,77.64281976020409
12.919673591836736,77.6428451734694
12.91970604591837,77.6428705867347
12.919738500000001,77.64289600000001
